CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,JoinDate,SubscriptionAgeMonths,LastActivityDate,ChurnDate,SatisfactionScore,SupportTickets,ComplaintCount,NPSScore,CustomerSegment
7951-QKZPL,1,United States,California,Saint Helena,94574,"38.581354, -122.296283",38.581354,-122.296283,Female,No,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.5,740.3,Yes,1,77,5194,Product dissatisfaction,2019-05-08 02:15:04,68,2022-09-10 02:15:04,2022-10-30 02:15:04,2,13,4,-38,Basic
3640-PHQXK,1,United States,California,Union City,94587,"37.59485, -122.051521",37.59485,-122.051521,Female,No,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,2806.9,Yes,1,85,2031,Service dissatisfaction,2022-07-12 20:21:04,30,2025-11-11 20:21:04,2025-12-30 20:21:04,1,10,5,-10,Standard
6877-LGWXO,1,United States,California,Pleasanton,94588,"37.685052, -121.912061",37.685052,-121.912061,Male,Yes,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.55,1422.65,Yes,1,84,3521,Lack of self-service on Website,2022-11-18 07:17:39,25,2023-05-23 07:17:39,2023-07-10 07:17:39,4,13,4,-22,Standard
8019-ENHXU,1,United States,California,Oakland,94601,"37.776523, -122.219268",37.776523,-122.219268,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.45,4138.05,Yes,1,96,4624,Network reliability,2024-05-28 17:47:12,7,2024-09-05 17:47:12,2024-10-29 17:47:12,4,7,4,-56,Premium
5167-GBFRE,1,United States,California,Oakland,94602,"37.803883, -122.208417",37.803883,-122.208417,Male,Yes,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,Yes,1,72,4694,Don't know,2021-10-11 21:51:26,39,2024-06-23 21:51:26,2024-08-18 21:51:26,2,12,3,-73,Basic
9033-EOXWV,1,United States,California,Oakland,94603,"37.739113, -122.175602",37.739113,-122.175602,Female,No,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,872.65,Yes,1,94,4149,Don't know,2023-07-03 13:08:25,18,2027-02-25 13:08:25,2027-03-16 13:08:25,4,15,2,2,Standard
1324-NLTJE,1,United States,California,Emeryville,94608,"37.83726, -122.287648",37.83726,-122.287648,Female,Yes,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.0,757.1,Yes,1,94,3167,Don't know,2024-09-24 11:51:19,3,2026-01-09 11:51:19,2026-02-10 11:51:19,3,8,3,-1,Standard
1522-VVDMG,1,United States,California,Oakland,94611,"37.828416, -122.216005",37.828416,-122.216005,Male,No,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,608.8,Yes,1,90,3807,Poor expertise of online support,2023-12-24 08:12:32,12,2028-03-23 08:12:32,2028-04-14 08:12:32,3,8,3,8,Standard
9185-TQCVP,1,United States,California,Albany,94706,"37.890274, -122.295192",37.890274,-122.295192,Male,No,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,Yes,1,100,4550,Poor expertise of phone support,2020-11-28 04:30:48,49,2021-04-12 04:30:48,2021-06-04 04:30:48,3,5,4,-12,Standard
5567-WSELE,1,United States,California,Richmond,94801,"37.945288, -122.383941",37.945288,-122.383941,Male,Yes,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,Yes,1,87,3019,Competitor had better devices,2024-02-24 03:33:13,10,2025-07-17 03:33:13,2025-09-09 03:33:13,4,8,2,15,Premium
8063-RJYNF,1,United States,California,Richmond,94804,"37.921034, -122.341798",37.921034,-122.341798,Male,No,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,Yes,1,73,2827,Competitor offered higher download speeds,2022-04-07 16:24:44,33,2026-07-01 16:24:44,2026-07-13 16:24:44,1,7,3,6,Premium
0687-ZVTHB,1,United States,California,Richmond,94805,"37.941456, -122.320968",37.941456,-122.320968,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),72.45,4653.85,Yes,1,68,4415,Competitor offered more data,2019-03-12 22:04:27,70,2020-07-18 22:04:27,2020-08-08 22:04:27,4,11,3,-15,Standard
9661-ACXBS,1,United States,California,San Rafael,94901,"37.972662, -122.491452",37.972662,-122.491452,Female,No,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,4400.75,Yes,1,89,2317,Competitor made better offer,2023-12-16 12:09:39,12,2026-11-27 12:09:39,2027-01-04 12:09:39,2,13,5,11,Premium
3727-RJMEO,1,United States,California,Rohnert Park,94928,"38.34719, -122.697822",38.34719,-122.697822,Male,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.85,460.25,Yes,1,78,4458,Competitor had better devices,2023-08-19 08:08:21,16,2023-11-30 08:08:21,2023-12-27 08:08:21,3,13,2,-25,Standard
6646-VRFOL,1,United States,California,Larkspur,94939,"37.937082, -122.532369",37.937082,-122.532369,Male,Yes,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,5485.5,Yes,1,87,5860,Competitor had better devices,2021-08-18 05:41:35,41,2023-03-01 05:41:35,2023-04-22 05:41:35,1,14,3,-71,Premium
5685-IIXLY,1,United States,California,Novato,94945,"38.135897, -122.563683",38.135897,-122.563683,Female,No,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,Yes,1,93,4565,Competitor offered higher download speeds,2022-12-20 08:39:30,24,2026-11-25 08:39:30,2026-12-15 08:39:30,5,5,4,-91,Standard
4250-ZBWLV,1,United States,California,Olema,94950,"38.052209, -122.775567",38.052209,-122.775567,Male,No,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,108.45,7176.55,Yes,1,65,4454,Competitor offered higher download speeds,2024-08-23 08:05:26,4,2025-09-22 08:05:26,2025-09-26 08:05:26,4,7,3,0,Premium
5095-AESKG,1,United States,California,Sausalito,94965,"37.848641, -122.515692",37.848641,-122.515692,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.5,242.95,Yes,1,76,5646,Competitor offered higher download speeds,2024-11-08 12:00:09,1,2025-10-25 12:00:09,2025-11-28 12:00:09,3,15,3,-46,Premium
1871-MOWRM,1,United States,California,Woodacre,94973,"38.005839, -122.638155",38.005839,-122.638155,Male,No,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.85,866.45,Yes,1,87,4306,Competitor offered more data,2022-05-26 14:56:41,31,2023-06-29 14:56:41,2023-07-23 14:56:41,1,13,5,-28,Standard
2027-OAQQC,1,United States,California,Aptos,95003,"37.013471, -121.877877",37.013471,-121.877877,Female,No,No,No,43,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.05,2076.2,Yes,1,92,4044,Competitor offered more data,2024-06-27 00:24:52,6,2026-07-03 00:24:52,2026-08-08 00:24:52,1,7,5,-20,Basic
9090-SGQXL,1,United States,California,Ben Lomond,95005,"37.078873, -122.090386",37.078873,-122.090386,Male,Yes,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,7299.65,Yes,1,79,6284,Competitor offered more data,2022-07-05 23:41:37,30,2026-12-20 23:41:37,2027-01-14 23:41:37,3,6,5,-48,Premium
6595-YGXIT,1,United States,California,Boulder Creek,95006,"37.171727, -122.142961",37.171727,-122.142961,Male,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.95,2291.2,Yes,1,100,3878,Competitor made better offer,2020-07-25 17:06:46,54,2024-05-01 17:06:46,2024-05-12 17:06:46,1,9,2,-16,Standard
9835-ZIITK,1,United States,California,Campbell,95008,"37.279689, -121.954567",37.279689,-121.954567,Male,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.85,7491.75,Yes,1,74,4281,Competitor made better offer,2020-12-23 11:53:33,48,2025-04-03 11:53:33,2025-04-21 11:53:33,3,13,4,-97,Premium
1555-DJEQW,1,United States,California,Cupertino,95014,"37.306612, -122.080621",37.306612,-122.080621,Female,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.2,7723.9,Yes,1,73,5947,Price too high,2023-09-23 11:00:36,15,2023-12-22 11:00:36,2024-02-07 11:00:36,5,5,2,17,Premium
5649-TJHOV,1,United States,California,Davenport,95017,"37.114335, -122.237162",37.114335,-122.237162,Male,Yes,Yes,No,27,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.5,1032,Yes,1,93,4564,Product dissatisfaction,2023-12-27 22:36:00,12,2024-06-17 22:36:00,2024-06-19 22:36:00,4,8,5,-98,Basic
0519-XUZJU,1,United States,California,Felton,95018,"37.089111, -122.062213",37.089111,-122.062213,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,70.75,Yes,1,93,3963,Service dissatisfaction,2022-09-02 07:33:48,28,2024-04-26 07:33:48,2024-05-03 07:33:48,1,13,4,-50,Standard
6338-AVWCY,1,United States,California,Hollister,95023,"36.875409, -121.279679",36.875409,-121.279679,Male,No,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,130.75,Yes,1,75,4710,Lack of self-service on Website,2021-09-24 01:28:19,39,2024-10-27 01:28:19,2024-11-18 01:28:19,5,13,4,-70,Basic
9253-QXKBE,1,United States,California,Morgan Hill,95037,"37.161544, -121.649371",37.161544,-121.649371,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,2653.65,Yes,1,71,2233,Network reliability,2019-12-04 06:10:29,61,2023-12-03 06:10:29,2024-01-24 06:10:29,2,8,3,4,Premium
9445-SZLCH,1,United States,California,Santa Clara,95050,"37.351214, -121.952417",37.351214,-121.952417,Female,No,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.35,3457.9,Yes,1,86,4544,Limited range of services,2022-10-30 23:15:59,26,2023-07-13 23:15:59,2023-08-01 23:15:59,2,10,3,-90,Premium
7568-PODML,1,United States,California,Watsonville,95076,"36.931654, -121.752383",36.931654,-121.752383,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,1,69,4954,Lack of affordable download/upload speed,2022-03-17 10:56:31,34,2026-06-22 10:56:31,2026-08-01 10:56:31,5,11,4,17,Basic
5349-IECLD,1,United States,California,San Jose,95111,"37.284265, -121.827673",37.284265,-121.827673,Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.95,178.1,Yes,1,87,4493,Long distance charges,2020-02-13 16:56:54,59,2021-09-21 16:56:54,2021-11-08 16:56:54,2,11,5,-27,Premium
3945-GFWQL,1,United States,California,San Jose,95113,"37.333851, -121.891147",37.333851,-121.891147,Female,No,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.55,480.6,Yes,1,89,4162,Extra data charges,2024-11-02 22:47:16,1,2029-09-21 22:47:16,2029-10-24 22:47:16,4,12,3,-23,Basic
3797-VTIDR,1,United States,California,San Jose,95121,"37.304681, -121.809955",37.304681,-121.809955,Male,No,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.45,23.45,Yes,1,90,4517,Price too high,2020-04-20 12:06:17,57,2024-03-10 12:06:17,2024-03-18 12:06:17,5,15,3,-70,Basic
9526-BIHHD,1,United States,California,San Jose,95127,"37.375156, -121.795867",37.375156,-121.795867,Male,No,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.7,29.7,Yes,1,74,3383,Product dissatisfaction,2023-01-01 17:23:10,24,2023-09-27 17:23:10,2023-10-18 17:23:10,5,13,3,3,Basic
4523-WXCEF,1,United States,California,San Jose,95129,"37.305622, -122.000887",37.305622,-122.000887,Female,No,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.1,6039.9,Yes,1,87,4160,Service dissatisfaction,2022-07-15 02:11:06,30,2024-01-22 02:11:06,2024-02-23 02:11:06,3,15,4,-78,Premium
8364-TRMMK,1,United States,California,San Jose,95132,"37.424655, -121.74841",37.424655,-121.74841,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,151.3,Yes,1,76,2876,Lack of self-service on Website,2024-09-18 21:01:27,3,2027-01-04 21:01:27,2027-03-01 21:01:27,4,10,5,-25,Standard
3063-QFSZL,1,United States,California,San Jose,95135,"37.28682, -121.723877",37.28682,-121.723877,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,55.4,Yes,1,70,2294,Network reliability,2021-07-18 12:26:16,42,2025-05-29 12:26:16,2025-07-27 12:26:16,4,15,3,-60,Standard
8775-LHDJH,1,United States,California,San Jose,95136,"37.270938, -121.851046",37.270938,-121.851046,Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,90.6,Yes,1,93,2905,Don't know,2022-09-06 13:26:54,28,2023-11-10 13:26:54,2024-01-03 13:26:54,2,11,2,12,Premium
3097-NQYSN,1,United States,California,San Jose,95139,"37.218705, -121.762429",37.218705,-121.762429,Male,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,Yes,1,78,5204,Competitor had better devices,2022-02-10 08:23:52,35,2024-03-24 08:23:52,2024-04-09 08:23:52,4,6,2,-57,Standard
3565-UNOCC,1,United States,California,Stockton,95209,"38.044523, -121.348048",38.044523,-121.348048,Female,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,Yes,1,82,3179,Competitor offered higher download speeds,2019-06-19 07:15:29,67,2021-12-11 07:15:29,2022-01-07 07:15:29,3,15,4,-79,Premium
9249-FXSCK,1,United States,California,Acampo,95220,"38.200231, -121.235034",38.200231,-121.235034,Female,No,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.25,5916.45,Yes,1,90,4861,Competitor offered more data,2023-01-30 00:27:58,23,2026-10-25 00:27:58,2026-12-13 00:27:58,4,7,2,-20,Premium
5493-SDRDQ,1,United States,California,Angels Camp,95222,"38.071327, -120.632221",38.071327,-120.632221,Male,No,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.1,113.35,Yes,1,70,4235,Competitor made better offer,2019-03-18 16:58:23,70,2023-06-24 16:58:23,2023-07-18 16:58:23,2,14,2,-74,Standard
0871-URUWO,1,United States,California,Sheep Ranch,95250,"38.244806, -120.417301",38.244806,-120.417301,Male,No,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359,Yes,1,66,2003,Competitor had better devices,2019-01-10 12:38:59,72,2023-05-19 12:38:59,2023-05-27 12:38:59,2,14,4,-14,Premium
9190-MFJLN,1,United States,California,Vallecito,95251,"38.055562, -120.456298",38.055562,-120.456298,Male,Yes,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,Yes,1,68,2851,Competitor had better devices,2020-02-03 02:07:41,59,2024-09-17 02:07:41,2024-09-19 02:07:41,5,11,2,-82,Premium
1095-JUDTC,1,United States,California,Woodbridge,95258,"38.169605, -121.310964",38.169605,-121.310964,Female,Yes,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,Yes,1,65,5214,Competitor offered higher download speeds,2021-05-26 17:40:03,43,2021-12-16 17:40:03,2021-12-23 17:40:03,5,13,4,-80,Premium
0870-VEMYL,1,United States,California,Columbia,95310,"38.085839, -120.37855",38.085839,-120.37855,Female,No,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,Yes,1,74,5435,Competitor offered higher download speeds,2024-06-30 16:32:06,6,2025-10-15 16:32:06,2025-11-23 16:32:06,1,15,4,-60,Standard
5385-SUIRI,1,United States,California,Delhi,95315,"37.422961, -120.765493",37.422961,-120.765493,Male,Yes,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,Yes,1,68,5648,Competitor offered higher download speeds,2022-04-20 16:08:35,32,2027-03-03 16:08:35,2027-05-01 16:08:35,1,5,5,-68,Premium
3982-XWFZQ,1,United States,California,Denair,95316,"37.524721, -120.757977",37.524721,-120.757977,Female,No,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,Yes,1,97,4873,Competitor offered more data,2023-07-08 01:57:52,18,2023-12-20 01:57:52,2024-01-26 01:57:52,3,12,4,7,Standard
4009-ALQFH,1,United States,California,Groveland,95321,"37.902968, -119.667544",37.902968,-119.667544,Female,No,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,Yes,1,90,5932,Competitor offered more data,2019-06-14 17:45:29,67,2022-01-06 17:45:29,2022-01-28 17:45:29,1,15,4,-82,Premium
3627-FCRDW,1,United States,California,Hughson,95326,"37.5923, -120.853288",37.5923,-120.853288,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,672.55,Yes,1,81,2236,Competitor offered more data,2019-04-12 13:45:41,69,2020-09-06 13:45:41,2020-10-10 13:45:41,4,8,3,-56,Standard
7562-GSUHK,1,United States,California,Jamestown,95327,"37.84771, -120.486589",37.84771,-120.486589,Female,No,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,Yes,1,75,5497,Competitor made better offer,2022-04-07 23:45:39,33,2027-01-08 23:45:39,2027-02-09 23:45:39,1,9,5,-7,Premium
4903-UYAVB,1,United States,California,Lathrop,95330,"37.80821, -121.308401",37.80821,-121.308401,Male,No,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,126.05,Yes,1,97,3864,Competitor made better offer,2022-12-25 23:47:04,24,2026-04-22 23:47:04,2026-05-19 23:47:04,2,13,2,-21,Basic
6776-TLWOI,1,United States,California,Livingston,95334,"37.361987, -120.748394",37.361987,-120.748394,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,64.55,Yes,1,93,2158,Price too high,2020-08-01 02:38:33,53,2023-07-05 02:38:33,2023-08-18 02:38:33,5,15,4,-61,Basic
4077-CROMM,1,United States,California,Modesto,95350,"37.671806, -121.007575",37.671806,-121.007575,Female,No,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,Yes,1,68,5000,Product dissatisfaction,2023-09-15 06:09:05,15,2025-04-30 06:09:05,2025-05-30 06:09:05,1,6,5,-13,Premium
2868-MZAGQ,1,United States,California,Modesto,95354,"37.639029, -120.964772",37.639029,-120.964772,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,Yes,1,83,5533,Service dissatisfaction,2020-02-04 15:13:47,59,2023-01-09 15:13:47,2023-02-25 15:13:47,2,10,4,-69,Standard
4847-QNOKA,1,United States,California,Modesto,95355,"37.672906, -120.946594",37.672906,-120.946594,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,Yes,1,76,2632,Lack of self-service on Website,2024-04-17 12:46:01,8,2026-07-27 12:46:01,2026-08-20 12:46:01,2,9,5,-52,Basic
6379-RXJRQ,1,United States,California,Modesto,95358,"37.612612, -121.108568",37.612612,-121.108568,Male,No,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,659.65,Yes,1,92,2457,Network reliability,2023-01-24 13:49:23,23,2025-02-13 13:49:23,2025-03-13 13:49:23,1,12,5,-85,Standard
8650-RHRKE,1,United States,California,Oakdale,95361,"37.785033, -120.776141",37.785033,-120.776141,Male,No,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,Yes,1,71,4207,Limited range of services,2024-12-16 04:54:34,0,2027-01-13 04:54:34,2027-03-04 04:54:34,3,10,4,5,Basic
0475-RIJEP,1,United States,California,Pinecrest,95364,"38.224869, -119.755729",38.224869,-119.755729,Male,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,Yes,1,100,5107,Lack of affordable download/upload speed,2019-10-12 09:53:30,63,2023-03-07 09:53:30,2023-03-10 09:53:30,1,6,4,-50,Standard
1260-TTRXI,1,United States,California,Planada,95365,"37.329725, -120.306399",37.329725,-120.306399,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,Yes,1,87,5834,Long distance charges,2019-08-04 18:54:45,65,2019-10-19 18:54:45,2019-11-06 18:54:45,4,5,5,-84,Standard
6328-ZPBGN,1,United States,California,Riverbank,95367,"37.734971, -120.954271",37.734971,-120.954271,Female,Yes,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,Yes,1,71,4074,Extra data charges,2024-03-20 04:26:06,9,2029-02-08 04:26:06,2029-04-02 04:26:06,1,5,5,9,Premium
4789-KWMXN,1,United States,California,Tuolumne,95379,"37.939768, -120.188002",37.939768,-120.188002,Male,No,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,Yes,1,97,3344,Price too high,2024-12-15 11:12:14,0,2029-10-19 11:12:14,2029-11-27 11:12:14,3,11,3,-27,Premium
2867-UIMSS,1,United States,California,Vernalis,95385,"37.609095, -121.263381",37.609095,-121.263381,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,Yes,1,85,2734,Product dissatisfaction,2022-01-22 11:55:50,35,2024-07-27 11:55:50,2024-08-04 11:55:50,3,7,3,-49,Standard
